HUC_12,COMID,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,XS01,XS02,XS03,XS04,XS05,XS06,XS07,XS08,XS09,XS10,XS11,XS12
050400030705,15400310,13.6627369,16.31477949,37.49881064,24.42152455,15.24893338,9.57092425,5.615117413,4.548959822,3.423818239,2.606678997,11.37935134,19.12058255,0.388440168,0.417524184,0.59730132,0.494803176,0.406121616,0.337730592,0.277624032,0.258199128,0.235201968,0.216167208,0.361191048,0.44596812,35.17333691,39.07505268,62.78039139,49.35603839,37.54770192,28.33893191,20.22561726,17.61802938,14.55692853,12.0586236,31.50507579,42.87432597
050400030908,15400374,77.75353007,95.83103325,133.8074358,135.9129066,73.72761072,58.83198664,41.50966543,27.99157098,24.9937797,26.77100163,50.59764586,86.23674761,0.54860952,0.60198,0.700497456,0.705544944,0.535954224,0.486040176,0.419764464,0.358264968,0.342835992,0.352080576,0.455877168,0.574307208,141.7283646,159.1930517,191.0177327,192.6353633,137.5632608,121.0434642,98.88799313,78.13091841,72.90302152,76.03657643,110.9896468,150.1578709
050400030903,15401394,0.727035036,1.407149058,1.584327567,0.901806614,0.608953786,0.384146341,0.238654383,0.178820886,0.166276523,0.151381862,0.598136751,0.797459034,0.37549836,0.493724184,0.519705336,0.409614624,0.3502152,0.294610536,0.249804936,0.227664264,0.222601536,0.216350088,0.347788992,0.389665464,1.936186982,2.850071161,3.048511257,2.201597699,1.738798847,1.303912434,0.95536296,0.785458741,0.746969344,0.699707882,1.719826574,2.046522229
050400030704,15400388,1.442658384,2.029213544,3.479545793,2.206930073,1.484227515,0.955410404,0.567724457,0.423988144,0.37723703,0.364975836,1.368411612,1.742675373,0.207681576,0.23026116,0.275438616,0.236472984,0.209409792,0.185339736,0.16328136,0.153332688,0.14976348,0.148794216,0.20453604,0.219678504,6.946491892,8.812660999,12.63274498,9.332694315,7.087670067,5.154914024,3.476970412,2.765151708,2.518885314,2.452889942,6.690320258,7.932844324
050400030905,15400358,76.08074067,94.55963516,130.2307633,132.2203898,71.83494101,57.67920781,40.9142471,27.46541566,24.66006566,26.5408423,49.67395033,83.77046353,0.65213484,0.720443568,0.836496168,0.84249768,0.63537084,0.575815968,0.495501168,0.418920168,0.400851624,0.41306496,0.539066232,0.68141088,116.6641253,131.2519666,155.6860249,156.9385804,113.0598644,100.1695177,82.57144431,65.56240963,61.51918612,64.25343437,92.14813946,122.936786
050400041203,15385423,298.5492993,393.5823071,465.8444078,446.5730947,295.6171747,230.1201953,165.3884786,131.710007,119.2490654,107.2495468,196.0134031,336.793381,0.859999296,0.981071952,1.064133,1.042611072,0.855997272,0.761103888,0.653783808,0.590034888,0.56453532,0.538770576,0.706630032,0.910629624,347.1506321,401.1757816,437.7689704,428.3218418,345.3482673,302.3505712,252.9712064,223.2241003,211.2340206,199.0634819,277.3918376,369.8467215
050400041105,15383261,295.8911119,390.0217468,461.413246,443.2895298,293.257985,228.7109791,164.4805556,131.078598,118.8278523,107.0716887,194.5956635,333.8601238,0.466133688,0.524920464,0.565151016,0.555232824,0.464371944,0.418572696,0.366448848,0.335511648,0.323249544,0.310914288,0.391890504,0.49077372,634.7773601,743.0111295,816.4423897,798.3849488,631.5152945,546.406828,448.8499731,390.6827043,367.6040833,344.3768679,496.5562103,680.2730264
050400041104,15382301,4.78254549,8.531611029,6.543598497,3.850468167,2.654761002,1.663444837,1.062929471,0.851600845,0.705740768,0.569565053,1.976742427,3.871705802,0.403896576,0.51540156,0.460031592,0.370200936,0.320713608,0.27087576,0.233440224,0.217956384,0.206188056,0.194114928,0.287850072,0.371008656,11.84101519,16.55332791,14.22423723,10.40102224,8.277668724,6.140988166,4.553326126,3.907207621,3.422801405,2.934164097,6.867263967,10.43562122
050400041101,15381921,1.882475645,3.745384349,2.543787281,1.46882315,1.028864304,0.654487275,0.426791512,0.332468096,0.295429661,0.250547459,0.844040247,1.48669108,0.268461744,0.345390216,0.298707048,0.246924576,0.22058376,0.193554096,0.173333664,0.16347948,0.159254952,0.15378684,0.2079498,0.24790908,7.012081562,10.84392138,8.515993505,5.948468855,4.664279475,3.381417852,2.462254026,2.03369925,1.855073622,1.629186598,4.058865393,5.996920646
050400041103,15382141,1.248886202,2.620469301,1.56948954,0.879832741,0.624924488,0.400003775,0.261449445,0.201814166,0.186098316,0.162028996,0.50205769,0.906252359,0.423330624,0.582131424,0.465813648,0.3674364,0.322015104,0.273914616,0.237548928,0.219111576,0.213841584,0.20534376,0.296991024,0.37176456,2.950143769,4.501508067,3.369350697,2.394517094,1.940668248,1.460322859,1.100613027,0.921056611,0.87026252,0.789062186,1.690481023,2.437705086
050400040704,15382247,7.61485312,12.75988256,11.0326965,6.616457743,4.600411532,2.85736804,1.79613758,1.424535602,1.130351883,0.88810126,3.587716147,6.684701343,0.496583208,0.623538504,0.58417968,0.467633304,0.40206168,0.333225648,0.280955496,0.259305552,0.24019764,0.222622872,0.36396168,0.469672416,15.33449581,20.4636642,18.88579299,14.14881636,11.4420542,8.574874284,6.392961182,5.493656387,4.705924182,3.989263331,9.857400777,14.23268882
050400040703,15382017,2.655893676,5.077635348,3.63896964,2.100713582,1.46675602,0.944876537,0.60739636,0.475043419,0.413256059,0.343851468,1.200492712,2.146388655,0.45709332,0.606235008,0.523183104,0.414582864,0.358911144,0.303742344,0.259875528,0.239578896,0.229197408,0.21662136,0.332177136,0.418264848,5.810397046,8.37568811,6.955441817,5.067053572,4.086682859,3.110783057,2.33725878,1.982826645,1.803057298,1.587338701,3.614013674,5.131649637
050400040702,15381767,3.71502869,6.781828127,5.206845119,3.069772706,2.175611641,1.358982102,0.864994713,0.669495204,0.563250396,0.460460243,1.787585892,3.128898282,0.255568704,0.316409832,0.28728924,0.240002568,0.215606376,0.188719968,0.168514776,0.159038544,0.153335736,0.147315936,0.20356068,0.241486944,14.53632089,21.43368328,18.12405198,12.79058275,10.09066467,7.201050935,5.133049657,4.209641181,3.673314587,3.125664847,8.781587349,12.95680102
050400040701,15381731,1.845805329,3.6247829,2.480244277,1.418674015,1.024192025,0.644179943,0.416597447,0.308228875,0.27379559,0.233217549,0.912198896,1.477403155,0.40181784,0.53448204,0.454100184,0.361669584,0.319143888,0.270004032,0.233641392,0.21299424,0.20574,0.196617336,0.305717448,0.36749736,4.593637079,6.781860995,5.461887848,3.922569321,3.209185772,2.385816014,1.783063539,1.447123055,1.330784436,1.186149469,2.983797302,4.020173518
050400040808,15383339,278.4944873,366.694895,429.623763,419.2181713,275.6173824,218.2413348,157.7652154,126.5151399,115.7889733,105.7779486,183.187429,312.6275576,0.459949296,0.517516872,0.55467504,0.5487162,0.457937616,0.415512504,0.364626144,0.334691736,0.323630544,0.312865008,0.386967984,0.483120192,605.4895392,708.5660677,774.5503799,763.9981676,601.8666578,525.2340968,432.6766415,378.0049709,357.781351,338.0945324,473.3916927,647.1009963
050400040806,15383167,277.6517496,365.5937661,428.0371984,418.0085889,274.7182376,217.7126309,157.428075,126.2903325,115.6458599,105.7159347,182.5412102,311.5502998,0.459659736,0.517187688,0.554147736,0.548390064,0.457605384,0.415363152,0.3645408,0.334661256,0.32366712,0.312977784,0.386660136,0.482727,604.0375693,706.8879916,772.4243384,762.2468319,600.3387355,524.1500838,431.8531012,377.3676522,357.2987578,337.7745645,472.0973103,645.3964658
050400040805,15383105,270.5914536,349.4274801,493.0132328,467.0511019,307.846343,219.4861717,137.8458995,137.0584647,135.7171523,104.3349221,179.3576038,326.8426429,0.448385184,0.499920768,0.581332848,0.567534552,0.473509848,0.411105096,0.341705184,0.340952328,0.339666072,0.30764988,0.3788664,0.485768904,603.479917,698.9657211,848.0739296,822.9474315,650.1371498,533.893094,403.4059359,401.9871795,399.5605198,339.1352602,473.4059388,672.8356636
050400040803,15383011,269.4768459,347.9126421,490.8789354,465.3600764,306.5842328,218.7307915,137.3615965,136.7295928,135.4951765,104.2356715,178.5357923,325.391631,0.447961512,0.499387368,0.580695816,0.567092592,0.473058744,0.41083992,0.341488776,0.340882224,0.339696552,0.307753512,0.37845492,0.485235504,601.5624974,696.6788997,845.3288656,820.6068691,648.0891362,532.3990703,402.2433713,401.1050832,398.8712153,338.6985606,471.7491644,670.5849599
050400040802,15382937,268.8743484,347.0630801,489.7388425,464.4412797,305.8937831,218.3121835,137.094512,136.5453351,135.3766139,104.1779901,178.1556386,324.6278124,0.44772072,0.499067328,0.5803392,0.566833512,0.472796616,0.410678376,0.341357712,0.340830408,0.339708744,0.307799232,0.378278136,0.484942896,600.5403287,695.4233639,843.8837882,819.3610114,646.9880976,531.5891858,401.6153941,400.6254486,398.5078874,338.4608514,470.9646729,669.4145127
050400040606,15382931,6.657913606,11.60885938,10.7150098,6.531931956,4.37180963,2.773210372,1.718577737,1.408366682,1.069640563,0.901325227,2.950134029,6.112559458,0.275082,0.337270344,0.327135744,0.2732532,0.238832136,0.20773644,0.182215536,0.173367192,0.16258032,0.156618432,0.211534248,0.267047472,24.20337792,34.42004193,32.75401725,23.90432008,18.30494716,13.34965773,9.431565358,8.123605546,6.579151545,5.754911576,13.94636593,22.88941143
050400040604,15381023,5.779383441,10.23319866,9.308851834,5.65187268,3.759004752,2.391754131,1.484708901,1.212470738,0.928367816,0.792248734,2.556218376,5.268802379,0.475710504,0.61100208,0.585654912,0.471217752,0.397767048,0.33293304,0.27948636,0.260570472,0.238554768,0.226880928,0.341519256,0.457416408,12.14895066,16.74822229,15.89477292,11.99418455,9.450266862,7.183889383,5.312276781,4.653139431,3.891633873,3.4919142,7.484844065,11.51861255
050400040603,15382769,1.545080418,3.20201238,2.24368534,1.295127613,0.893962847,0.578456542,0.369449898,0.291805104,0.254002114,0.229196556,0.675951445,1.258004227,0.413509968,0.564471312,0.483507288,0.38493192,0.33294828,0.28363164,0.243459,0.225859848,0.216493344,0.209988912,0.29998416,0.380472696,3.736501022,5.672586563,4.640437478,3.364562785,2.684990135,2.039464082,1.517503553,1.291974234,1.173255996,1.091469803,2.253290458,3.306424456
050400040602,15380869,3.054821411,5.802433354,4.865542167,2.885146866,1.915917841,1.235407383,0.778401796,0.621101713,0.50457789,0.44117647,1.380049836,2.703805781,0.247156224,0.309323232,0.290099496,0.242578128,0.213548976,0.18870168,0.168100248,0.15973044,0.152863296,0.148812504,0.194434968,0.237542832,12.35988057,18.75847901,16.77197732,11.89368098,8.971795964,6.546880682,4.630580891,3.888436752,3.300843975,2.964646506,7.097745072,11.38239263
050400040601,15380849,0.881531752,1.962102618,1.252793927,0.724175035,0.499962244,0.326011855,0.213424073,0.165936721,0.149767802,0.136628785,0.36350336,0.680340556,0.389933688,0.546594792,0.450655944,0.36059364,0.312980832,0.268501368,0.233345736,0.215914224,0.209455512,0.203959968,0.278882856,0.351900744,2.260722217,3.58968407,2.779934325,2.008285656,1.597421287,1.214190666,0.914625982,0.768530753,0.715033948,0.669880399,1.303426697,1.933330827
050400040305,15384753,255.2527275,328.4544095,460.1579036,440.6586965,288.8489953,208.078107,130.6034696,132.1333722,124.8908856,102.8415482,167.9866626,305.6914593,0.442715904,0.492675672,0.570841632,0.560002944,0.466380576,0.406859232,0.338309712,0.339827616,0.332576424,0.309195216,0.373248936,0.477755712,576.5610072,666.6747074,806.1043165,786.8863927,619.3418212,511.4253055,386.0470597,388.8247039,375.5253728,332.6104122,450.0660185,639.8488842
050400040304,15379461,1.718521103,3.376897224,2.9218455,1.723136749,1.16512497,0.742184549,0.466831533,0.356650683,0.30791739,0.260543306,0.953258324,1.612276295,0.478813368,0.644840976,0.604092264,0.479362008,0.4070604,0.340391496,0.286621728,0.260963664,0.248430288,0.23532084,0.375413016,0.46599348,3.589125154,5.236790697,4.836753711,3.594646052,2.862290142,2.18038511,1.628737417,1.366667978,1.23945189,1.107183306,2.539225555,3.459868784
050400040303,15379221,0.860775503,1.822415613,1.447698782,0.830957863,0.567752774,0.366759797,0.233160915,0.176159103,0.157271766,0.138242845,0.492967982,0.785905761,0.412315152,0.568061856,0.513517896,0.406411176,0.349203264,0.296353992,0.253093728,0.231087168,0.223077024,0.21453348,0.330765912,0.397300704,2.087664008,3.208128823,2.819178832,2.044623555,1.625851854,1.237573331,0.921243354,0.762305862,0.705011046,0.64438821,1.490383273,1.978113184
050400040204,15380183,9.213933765,12.48702143,15.53422561,13.2324341,8.87121497,5.641197229,3.495176693,3.08141093,2.088197536,1.647474135,4.861719393,9.612776549,0.27041856,0.301319184,0.326809608,0.307805328,0.266901168,0.22995636,0.199439784,0.192615312,0.17420844,0.164720016,0.219632784,0.274432776,34.0728601,41.44117631,47.53295261,42.98962005,33.23782746,24.53159908,17.52497231,15.99774648,11.98677593,10.00166328,22.13567257,35.02780058
050400040203,15380003,2.830382085,5.157913608,5.661670309,3.361379592,2.203503735,1.386704295,0.857547382,0.664822924,0.544164841,0.445735482,1.755474588,3.058191116,0.396904464,0.510582672,0.531714456,0.425863512,0.359197656,0.301380144,0.254669544,0.234354624,0.220196664,0.20750784,0.329043792,0.409617672,7.131141979,10.1020146,10.64795257,7.893091326,6.134515908,4.601180013,3.367294608,2.836824438,2.471267417,2.148041647,5.335078889,7.465964789
050400040202,15379971,1.254521255,2.509778748,2.347551534,1.348051799,0.900928791,0.582449218,0.365797024,0.281667673,0.240325077,0.206231594,0.790917842,1.269953936,0.372233952,0.496089432,0.48207168,0.383060448,0.327376536,0.279123648,0.238606584,0.219870528,0.209693256,0.200668128,0.311782968,0.374044464,3.370249404,5.059125605,4.869714673,3.51916207,2.751965069,2.086706812,1.533055032,1.281061521,1.146079191,1.027724711,2.536757692,3.395195113
050400040201,15380087,6.265045677,8.186032233,9.189921079,9.177320082,6.303641538,4.076917989,2.565534619,2.319008152,1.551281807,1.25735294,3.114569958,6.045561799,0.417243768,0.466566504,0.490170216,0.489880656,0.418298376,0.351306384,0.295201848,0.284692344,0.248034048,0.231772968,0.317025528,0.411181296,15.01531277,17.54526346,18.74842816,18.73378744,15.06972511,11.60502107,8.690781024,8.145663911,6.254309922,5.424933505,9.824350667,14.70291051
050400040104,15379975,4.737493387,7.423261336,10.60412103,6.839056474,4.502067124,2.802348407,1.702153966,1.35334705,1.021020538,0.832458656,3.464537865,5.655185751,0.381679704,0.459156816,0.535286712,0.44360592,0.373998744,0.311685432,0.261052056,0.241898424,0.22134576,0.208260696,0.337639152,0.410041344,12.41222244,16.16715919,19.8101705,15.41696394,12.03765306,8.990950873,6.52036223,5.594691471,4.612785616,3.997195209,10.26106672,13.79174523
050400040101,15379765,1.460497997,2.37317828,3.648625684,2.179547683,1.450445517,0.905827606,0.5508193,0.41019784,0.348240579,0.315393037,1.332845653,1.776683906,0.351413064,0.427104048,0.512573016,0.412385256,0.350471232,0.293741856,0.247372632,0.225152712,0.21422868,0.208068672,0.339208872,0.37964364,4.156072004,5.556440617,7.118255489,5.285222134,4.138557987,3.08375394,2.226678415,1.821864974,1.625555362,1.515812229,3.929277099,4.679872699
050400040103,15379989,1.405195196,2.818715544,2.616193457,1.525060407,1.023540737,0.652505096,0.412831307,0.304491051,0.269463112,0.229734576,0.834242618,1.406299553,0.382444752,0.51143916,0.495232944,0.395258544,0.337770216,0.285935928,0.244516656,0.222052896,0.214006176,0.204258672,0.312685176,0.382566672,3.674243635,5.511340868,5.282753276,3.858386948,3.030287126,2.281997582,1.688356586,1.371254584,1.259137083,1.124723735,2.667995421,3.675959396
050400040504,15384185,13.10809483,20.7284131,23.05736046,14.65665822,9.984916547,6.055557645,3.71457562,2.933993427,2.185579171,1.656025823,6.925677708,13.48754057,0.512411472,0.627686832,0.658730712,0.537968952,0.456108816,0.37165788,0.308195472,0.28297632,0.25562052,0.2334768,0.392177016,0.51880008,25.58118922,33.02349522,35.00271058,27.24443141,21.8915228,16.29336541,12.05266124,10.36833551,8.550092814,7.092892411,17.65957062,25.99756841
050400040407,15384293,8.576691449,14.23504869,15.47796003,9.687617975,6.601704666,4.030450044,2.48335913,1.942394093,1.481140978,1.148276446,4.694480097,8.86852487,0.52617624,0.659590248,0.68529708,0.555049944,0.470102184,0.38340792,0.31778448,0.29041344,0.26407872,0.24257508,0.407819352,0.533924256,16.30003561,21.58165426,22.5857668,17.45359689,14.04312698,10.51217211,7.814601676,6.688375347,5.608710078,4.733695013,11.51117541,16.61008049
050400040405,15384335,6.830646371,11.61330513,12.31746015,7.638186202,5.247904547,3.204306044,1.982094311,1.536019027,1.18452201,0.930633164,3.795533485,7.028128059,0.514529832,0.651430752,0.669130488,0.540236664,0.459604872,0.37534596,0.31200852,0.284402784,0.259860288,0.239920272,0.40181784,0.520942824,13.27551086,17.82738241,18.40815861,14.13859279,11.41829616,8.536940279,6.352692906,5.400857915,4.558303307,3.878926761,9.445905848,13.49116973
050400040403,15384821,5.717652715,9.893198281,10.50201048,6.452361617,4.44741561,2.720710938,1.686098314,1.300054744,1.009523898,0.800828739,3.261789243,5.945744914,0.459482952,0.582997056,0.598752168,0.483711504,0.413836104,0.340376256,0.285097728,0.2604516,0.239533176,0.222692976,0.36528756,0.46715172,12.44366671,16.96955101,17.53982874,13.33927675,10.74680427,7.993245387,5.914106457,4.991540633,4.214547292,3.596111351,8.929374006,12.72765284
050400040402,15384183,2.747923428,5.114305664,5.294683977,3.166304836,2.206618588,1.355753982,0.848684209,0.651174204,0.5166975,0.427357849,1.720191797,2.917682923,0.372474744,0.48129444,0.488490768,0.394240512,0.341854536,0.285362904,0.243221256,0.223640904,0.208656936,0.1976628,0.31115508,0.381481584,7.377475848,10.6261474,10.83886191,8.031404028,6.454846596,4.750981864,3.489350493,2.911695458,2.476301578,2.162055019,5.528406598,7.648292986
050400040401,15384149,1.48408593,2.989324545,2.79127652,1.622611944,1.133325151,0.708345918,0.449756475,0.335101563,0.284810843,0.242052405,0.936976137,1.51398852,0.374364504,0.500637048,0.486101136,0.387967728,0.336962496,0.283302456,0.242730528,0.221214696,0.210689952,0.201033888,0.313614816,0.377348496,3.964280573,5.97104141,5.742172386,4.182337413,3.363356946,2.500316897,1.852904446,1.514825049,1.351800788,1.204037822,2.987665408,4.012175844
050400040503,15384445,4.610548963,8.258863163,6.974042882,4.252850557,3.010986933,1.865542171,1.174186361,0.889318884,0.733321376,0.590547836,2.26461149,4.114749296,0.260180328,0.320475864,0.301023528,0.253206504,0.226533456,0.196781928,0.174382176,0.163354512,0.156603192,0.149803104,0.207928464,0.25043892,17.72059017,25.77062453,23.16776675,16.79597676,13.29157726,9.480251514,6.733408127,5.444103584,4.682671962,3.942160209,10.89130101,16.4301511
050400040502,15384531,3.773644562,6.897219277,5.657564366,3.40512912,2.431964053,1.510335647,0.954929018,0.71245186,0.597004077,0.486455108,1.866193458,3.330485913,0.25319736,0.313291728,0.291391848,0.244745256,0.220071696,0.191895984,0.170742864,0.159687768,0.15380208,0.147639024,0.203536296,0.242980464,14.90396488,22.01532521,19.41565766,13.9129525,11.05078071,7.87059539,5.592790208,4.461530582,3.881638511,3.294895174,9.168848481,13.7068053
050400040801,15381029,1.460724532,3.05680359,1.983028767,1.175375669,0.843304009,0.53510345,0.352658008,0.273285887,0.246016763,0.211271992,0.662840745,1.154647737,0.515017512,0.71714868,0.589218024,0.469126824,0.40849296,0.34101024,0.291949632,0.26688288,0.257498088,0.24480012,0.370746528,0.465600288,2.83626187,4.262440517,3.365526319,2.505453981,2.064427276,1.569171208,1.207941264,1.023991822,0.955412,0.863038762,1.787854222,2.47991199
050400041004,15383309,12.81442081,20.12466961,18.27407874,10.62419768,7.460328088,4.531771496,2.84119912,2.266933471,1.745450424,1.342501697,5.604696814,11.12356527,0.481748592,0.586767432,0.562163976,0.445014096,0.384934968,0.317275464,0.268248384,0.248558304,0.228526848,0.211025232,0.343945464,0.453682608,26.59980957,34.2975232,32.50666979,23.87384528,19.38074924,14.28339727,10.59167283,9.120328852,7.63783529,6.361806522,16.29530667,24.51838591
050400041002,15385085,5.243430485,9.00761722,7.759382305,4.37818092,3.199039111,1.956184397,1.238437286,0.932020689,0.766055651,0.620875179,2.83644189,4.708411985,0.432057048,0.544580064,0.510268728,0.401186904,0.35404044,0.294266112,0.251103384,0.229093776,0.215734392,0.202880976,0.337947,0.41327832,12.13596794,16.54048287,15.20646256,10.91307038,9.035801421,6.647671332,4.931981666,4.068293366,3.550920389,3.060292743,8.393155999,11.39283567
050400041001,15382481,3.361153058,6.043834471,4.925262397,2.734472926,2.028448989,1.247272142,0.792673487,0.586158725,0.49829155,0.416201011,1.920108734,2.984850483,0.249439176,0.306266088,0.284405832,0.233306112,0.212878416,0.18582132,0.16617696,0.155490672,0.150409656,0.145264632,0.209461608,0.239941608,13.47484029,19.73393303,17.31772644,11.72053703,9.52867382,6.71221226,4.770056492,3.769735619,3.312896013,2.865122815,9.166876702,12.43990364
050400041003,15385095,1.517698027,3.096164007,1.960205389,1.055057387,0.772540209,0.488380653,0.316157592,0.241231216,0.219512195,0.189354753,0.641489843,1.144085553,0.424519344,0.576632832,0.472619832,0.366488472,0.324925944,0.275014944,0.237692184,0.2184654,0.21238464,0.203450952,0.303221136,0.378467112,3.575097457,5.36938557,4.147530967,2.878828307,2.377588565,1.775833146,1.33011354,1.10420788,1.033559653,0.930714511,2.115584195,3.022945764
050400040903,15382689,5.268915647,9.27458845,6.517405413,3.656129649,2.552367285,1.588999847,1.025692818,0.817988748,0.679745903,0.549771577,1.878228118,3.888667593,0.490578648,0.629463816,0.53798724,0.420633144,0.36388548,0.30383988,0.260317488,0.241486944,0.227679504,0.213433152,0.323325744,0.43150536,10.74020581,14.73410896,12.11442378,8.691967575,7.014204813,5.229727733,3.940161014,3.387300092,2.985538402,2.575849026,5.809089295,9.011863938
050400040902,15385143,4.323359505,7.780308455,5.277014265,2.927452235,2.055406627,1.284055726,0.830646378,0.658423317,0.5560296,0.454881824,1.567875479,3.149427996,0.26744676,0.330957936,0.286813752,0.235009944,0.210866736,0.185031888,0.166234872,0.157849824,0.15236952,0.146465544,0.195218304,0.240590832,16.16530896,23.5084511,18.39874911,12.45671645,9.747419941,6.939645592,4.99682388,4.171200832,3.649218032,3.105725834,8.031395864,13.09039072
050400040901,15385179,1.649088195,3.350251072,1.927839233,1.036255001,0.743203956,0.47637431,0.315336404,0.243723099,0.221607641,0.191053764,0.576247828,1.124433662,0.393417552,0.530251416,0.419307264,0.327955656,0.290099496,0.248847864,0.218383104,0.202481688,0.197138544,0.189323472,0.265316208,0.338324952,4.1916996,6.318231259,4.597676689,3.15974121,2.561893303,1.914319467,1.443959711,1.203679706,1.124121326,1.009139342,2.17192848,3.323531578
050400041202,15385415,1.471116815,3.00481386,1.699435549,0.901919881,0.639026277,0.409971305,0.271870044,0.209459714,0.192639507,0.167409197,0.506390168,0.979677942,0.373462296,0.502343928,0.395712696,0.3095244,0.273484848,0.235796328,0.20801076,0.193264536,0.188948568,0.182130192,0.252627384,0.319198752,3.939130751,5.981586902,4.294619723,2.913889442,2.336605782,1.738667046,1.306999908,1.083797983,1.019534096,0.919173231,2.004494365,3.069178484
050400040301,15379411,188.4701066,226.7760606,270.4130009,257.5559349,177.7626574,141.0483367,98.15856478,73.55745479,67.74887668,64.65455327,109.9005417,177.915002,0.62584584,0.680752512,0.7382256,0.721775544,0.609581712,0.54998112,0.470135712,0.41670732,0.40291512,0.39534084,0.493395,0.609816408,301.1446183,333.1255583,366.3013053,356.8366053,291.6141576,256.4603248,208.7877229,176.5206687,168.1467717,163.5412958,222.7435253,291.7517464
050400041201,15382477,1.332194365,2.753303629,1.617713129,0.882013138,0.622829041,0.400909914,0.262950238,0.202918523,0.187174356,0.162935135,0.495459865,0.927829796,0.421236648,0.575148456,0.456779376,0.356884224,0.312538872,0.266952984,0.232248456,0.214475568,0.209415888,0.201222864,0.287536128,0.364050072,3.162579447,4.787118178,3.541563421,2.471426526,1.992805045,1.501799711,1.132193695,0.946114863,0.893792528,0.80972476,1.723122129,2.548632364
050400041102,15381947,1.06023937,2.247451481,1.340208033,0.741958015,0.524031563,0.337876614,0.220843087,0.16936306,0.158206222,0.139035717,0.443809937,0.771181,0.369841272,0.50506884,0.40638984,0.322213224,0.283732224,0.244291104,0.213914736,0.19815048,0.194450208,0.187790328,0.267708888,0.326940672,2.866741629,4.449792391,3.297838432,2.302692625,1.846922975,1.383090125,1.032388375,0.854719401,0.813607882,0.740377411,1.657808002,2.358779639
050400040406,15384253,0.926300686,2.035075131,1.347372195,0.783300611,0.543938306,0.355376425,0.229139923,0.173837121,0.16208563,0.14223552,0.435258249,0.74433663,0.377186952,0.52411884,0.439530744,0.353062032,0.307454808,0.264270744,0.228877368,0.210476592,0.20622768,0.198705216,0.283628592,0.346140024,2.455813175,3.88285056,3.065478839,2.218592031,1.769165068,1.344743726,1.001147141,0.825921399,0.785954776,0.71581171,1.534606388,2.150391686
050400040102,15379863,1.028354601,2.019387598,2.239890883,1.272870572,0.846673713,0.541276523,0.335328097,0.253662312,0.217190213,0.18938307,0.761978025,1.13836555,0.344829384,0.452923656,0.473229432,0.374913144,0.320228976,0.272390616,0.232339896,0.2132838,0.203844144,0.1961388,0.307915056,0.358737408,2.982212795,4.458560668,4.733202822,3.395107885,2.643963466,1.987133517,1.443265247,1.189318232,1.065471929,0.965556382,2.474637113,3.173255771
050400040605,15381047,1.160254473,2.513459938,1.59157668,0.905232952,0.658536585,0.430416068,0.279515593,0.218436155,0.194281885,0.17465831,0.504436305,0.909791964,0.418289232,0.582875136,0.477551496,0.378244608,0.334057752,0.285533592,0.246296688,0.227606352,0.21954744,0.21264372,0.302370744,0.37900356,2.773809087,4.312175598,3.332785455,2.393247473,1.971325558,1.507409567,1.134873534,0.959710275,0.884919836,0.821365944,1.668270874,2.400483954
050400011904,15379531,158.288086,195.0646471,270.7533694,269.1381198,204.2684718,157.0145924,110.8596899,71.94234681,64.7483953,63.65377927,137.9096408,183.7535677,0.410148024,0.447239136,0.514417056,0.513082032,0.455992992,0.408794712,0.35567112,0.301986696,0.290669472,0.288898584,0.387836664,0.436208424,385.9291687,436.1529021,526.3304671,524.5518319,447.9640594,384.0915447,311.6915702,238.2301862,222.7560908,220.3326108,355.5869096,421.2517631
050400041204,15385463,299.3477211,394.6367699,467.0549813,447.4372965,296.2424673,230.4951953,165.6294833,131.8795683,119.3621062,107.2972324,196.4215904,337.6167499,0.527163792,0.595631016,0.64257936,0.63021972,0.52477416,0.471031824,0.410349192,0.374297448,0.359840784,0.34521648,0.44032932,0.555738792,567.8457542,662.552418,726.844045,709.9703203,564.5142042,489.3410244,403.6305822,352.3389459,331.7081097,310.8114432,446.0788357,607.5097776
050400040809,15383197,284.2004735,374.3386596,440.3811064,427.5287977,281.6865322,221.8606525,160.0756152,128.0799855,116.8269273,106.2208524,187.2038055,319.8408778,0.461957928,0.519918696,0.558296064,0.551050968,0.460223616,0.416618928,0.365281464,0.334987392,0.323502528,0.3121914,0.388793736,0.485778048,615.2085639,719.9946116,788.7949331,775.8425672,612.0644886,532.5265791,438.2253987,382.3427047,361.1314199,340.2427241,481.4990269,658.409492
050400040302,15380185,222.7927298,263.4794511,326.5287506,328.1510794,224.882145,174.2817524,117.4766007,89.72917756,81.06869657,75.16803207,136.8321281,225.7108375,0.450963792,0.484214424,0.531299928,0.532452072,0.452737728,0.407322528,0.348115128,0.314239656,0.30268164,0.294473376,0.369551712,0.453438768,494.0368468,544.1379645,614.5845942,616.3016291,496.7161584,427.8716261,337.4647961,285.5437748,267.8348663,255.2625745,370.2651718,497.7757824
